ioc,ioc_type,first_seen,last_seen,risk_score,sources,behaviour_tags,confidence_rating,target_countries,target_regions,target_industries,related_malware,related_threat_actors,is_whitelisted,common_tags
23.129.64.214,IPv4,1632528000,1778476384,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'VirusTotal', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'nuug.no', 'stamparm']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'Windows']",High,['US'],['North America (NA)'],['BFSI'],"['Cobalt Strike', 'DarkComet', 'Mirai', 'Pikabot', 'RDP', 'Tor']",,False,"Mirai, Tor, RDP, Pikabot, DarkComet, Cobalt Strike"
23.129.64.212,IPv4,1601164800,1778476384,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Snort', 'Talosintelligence', 'Twitter', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'sblam', 'stamparm', 'threat_view_ip']","['Adversary', 'Backdoor', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Scam', 'Spam', 'Suspicious', 'Telnet', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['RU', 'US']","['Europe & UK', 'North America (NA)']",['BFSI'],"['Cobalt Strike', 'DarkComet', 'Dropbox', 'Mirai', 'Pikabot', 'RDP', 'RemcosRAT', 'Tor']",['Killnet'],False,"Mirai, Dropbox, Tor, RemcosRAT, Killnet, RDP, Pikabot, DarkComet, Cobalt Strike"
23.129.64.220,IPv4,1610150400,1778476384,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'stamparm']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,['US'],['North America (NA)'],['BFSI'],['Tor'],,False,Tor
23.129.64.187,IPv4,1601164800,1778476384,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Snort', 'VirusTotal', 'greensnow', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.211,IPv4,1632729665,1778476384,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'TRCERT', 'VirusTotal', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'Malicious', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.225,IPv4,1610150400,1778476384,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'emergingthreats.net', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Suspected Compromise', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,['US'],['North America (NA)'],['BFSI'],['Tor'],,False,Tor
23.129.64.181,IPv4,1601164800,1778476384,99,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Snort', 'Talosintelligence', 'dataplane.org', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Malicious', 'Malware', 'OSINT', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.137.105.248,IPv4,1735604054,1778476384,99,"['C2 intelfeedbot,Twitter', 'CyberCure', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'TRCERT', 'VirusTotal', 'malwarefilter_botnet', 'stamparm']","['BadIP', 'Blacklist', 'Blocklist', 'C2', 'Command-and-Control', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,"['DanaBot', 'Tor']",,False,"Tor, DanaBot"
23.129.64.189,IPv4,1601164800,1778476384,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Snort', 'VirusTotal', 'malwarefilter_botnet', 'stamparm']","['BlockOrFilterList', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.223,IPv4,1610150400,1778476384,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'myip.ms', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,['US'],['North America (NA)'],['BFSI'],['Tor'],,False,Tor
23.129.64.216,IPv4,1601164800,1778476384,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Snort', 'Talosintelligence', 'Twitter', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,"['RU', 'US']","['Europe & UK', 'North America (NA)']",['BFSI'],['Tor'],['Killnet'],False,"Tor, Killnet"
60.165.119.59,IPv4,1724544287,1778476369,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Daniel Gerzo FreeBSD Homepage', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'binarydefense', 'blocklist.de', 'blocklist.net.ua', 'emergingthreats.net', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'CompromisedIP', 'HassLogged', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Suspected Compromise', 'known attacker']",High,,,,,,False,
60.167.19.189,IPv4,1685997882,1778476369,100,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Malware Patrol High Risk IPs', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious']",High,"['CN', 'IN', 'IT', 'KP', 'SG', 'TH', 'TW', 'US']","['Asia & Pacific (APAC)', 'Europe & UK', 'North America (NA)']","['Aerospace & Defense', 'Agriculture & Livestock', 'Automotive', 'BFSI', 'Chemicals', 'Construction', 'Consumer Goods', 'Critical Infrastructure', 'Education', 'Energy & Utilities', 'Food & Beverages', 'Government & LEA', 'Healthcare', 'Hospitality', 'IT & ITES', 'Manufacturing', 'Media & Entertainment', 'Metals Minerals & Mining', 'Organisation', 'Pharmaceuticals & Biotechnology', 'Professional Services', 'Real Estate', 'Retail', 'Technology', 'Telecommunication', 'Transportation & Logistics']","['Android RAT', 'Egregor', 'SamSam', 'WhiteRabbit']",,False,"Android RAT, SamSam, Egregor, WhiteRabbit"
60.167.166.161,IPv4,1736424211,1778476369,89,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,,,,,,False,
60.8.73.174,IPv4,1728864694,1778476325,89,"['IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious']",High,,,,,,False,
27.40.100.188,IPv4,1732838734,1778476325,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing']",High,,,,,,False,
60.2.243.174,IPv4,1730743558,1778476325,89,"['IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Malicious', 'OSINT', 'Phishing', 'Smtp', 'Suspicious']",High,,,,,,False,
24.187.213.29,IPv4,1735430614,1778476281,89,"['CyberCure', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'greensnow', 'malwarefilter_botnet', 'masterdeb.de', 'nuug.no', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Malicious', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Phishing', 'Smtp', 'Suspicious']",High,,,,,,False,
59.97.205.137,IPv4,1708963371,1778476281,100,"['CyberCure', 'Cyble Global Sensor (IP Feed)', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'jamesbrine', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'known attacker']",High,['US'],['North America (NA)'],['BFSI'],,,False,
59.92.123.104,IPv4,1722729827,1778476281,89,"['Cyble Global Sensor Feed', 'IPsum', 'Open Source Intelligence Feed', 'Sentinel Turris', 'Talosintelligence', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'HassLogged', 'HassNotLogged', 'KnownAttacker', 'Malicious', 'OSINT', 'known attacker']",High,,,,,,False,
59.97.139.38,IPv4,1722557037,1778476281,89,"['IPsum', 'Sentinel Turris', 'Talosintelligence', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'OSINT', 'Smtp']",High,,,,,,False,
24.119.144.86,IPv4,1655193720,1778476281,94,"['CyberCure', 'Cyble Global Sensor Feed', 'Cyble Research Intelligence Labs', 'IPsum', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Sentinel Turris', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'KnownAttacker', 'Malicious', 'OSINT', 'Phishing', 'Smtp', 'Suspicious']",High,['AU'],['Australia and New Zealand (ANZ)'],,,,False,
204.8.156.142,IPv4,1601929696,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'TRCERT', 'Talosintelligence', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'nuug.no', 'sblam', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Linux', 'Malicious', 'Miner', 'MoneyLibra', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,['US'],['North America (NA)'],"['BFSI', 'Government & LEA']",['Tor'],['Kinsing'],False,"Tor, Kinsing"
203.55.81.1,IPv4,1757440826,1778476278,99,"['CyberCure', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'VirusTotal (IP Feed)', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'myip.ms', 'sblam', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'Bruteforce', 'Malicious', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
216.9.225.157,IPv4,1767182444,1778476278,99,"['Dan.me', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'VirusTotal', 'threat_view_ip']","['Malicious', 'OSINT', 'Phishing', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.135,IPv4,1624406400,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'malwarefilter_botnet', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,"['CA', 'US']",['North America (NA)'],['BFSI'],['Tor'],['Kinsing'],False,"Tor, Kinsing"
212.21.66.6,IPv4,1601164800,1778476278,99,"['Cyble Partner Feed', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'dataplane.org', 'malwarefilter_botnet', 'nuug.no', 'sblam', 'stamparm']","['BlockOrFilterList', 'Blocklist', 'Botnet', 'Bruteforce', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Osint', 'Password Guessing', 'PasswordGuessing', 'SourceType', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,,,,"['Emotet', 'Formbook', 'Mirai', 'NanoCore RAT', 'QuasarRAT', 'RDP', 'RedLine', 'Tor']",,False,"Mirai, QuasarRAT, RedLine, Formbook, Tor, NanoCore RAT, RDP, Emotet"
23.129.64.172,IPv4,1632456101,1778476278,99,"['Cyble Global Sensor Feed', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'VirusTotal', 'blocklist.net.ua', 'dataplane.org', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'tor exit node']",High,,,,['Tor'],,False,Tor
23.129.64.136,IPv4,1623974400,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm', 'threat_view_ip']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OS: ELF', 'OS: WIN', 'OSINT', 'Phishing', 'Scam', 'Spam', 'Suspicious', 'Telnet', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,['US'],['North America (NA)'],['BFSI'],"['DarkComet', 'Dropbox', 'Mirai', 'RDP', 'Tor']",['Kinsing'],False,"Mirai, Dropbox, Tor, Kinsing, RDP, DarkComet"
23.129.64.140,IPv4,1623974400,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Adversary', 'Backdoor', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OS: ELF', 'OS: WIN', 'OSINT', 'Phishing', 'Scam', 'Spam', 'Suspicious', 'Telnet', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['CA', 'DE', 'ES', 'US']","['Europe & UK', 'North America (NA)']",['BFSI'],"['Cobalt Strike', 'DarkComet', 'Mirai', 'Pikabot', 'RDP', 'RemcosRAT', 'Tor']",['Kinsing'],False,"Mirai, Tor, Kinsing, RemcosRAT, RDP, Pikabot, DarkComet, Cobalt Strike"
23.129.64.161,IPv4,1624406400,1778476278,99,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Blacklist', 'Blocklist', 'Botnet', 'BruteForce', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'SourceType', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.174,IPv4,1632456101,1778476278,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'VirusTotal', 'dataplane.org', 'sblam', 'stamparm']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.150,IPv4,1624406400,1778476278,99,"['Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'blocklist.net.ua', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'stamparm']","['Blacklist', 'BlockOrFilterList', 'Blocklist', 'BruteForce', 'Malicious', 'Malware', 'OSINT', 'SourceType', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.147,IPv4,1626934054,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Cymru', 'Dan.me', 'Malware Patrol Tor Exit Nodes', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'Botnet', 'Malicious', 'Malware', 'OSINT', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],['UNC6395 '],False,"Tor, UNC6395 "
23.129.64.152,IPv4,1624233600,1778476278,99,"['CyberCure', 'Cymru', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'dataplane.org', 'malwarefilter_botnet', 'stamparm']","['BadIP', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'Malicious', 'OSINT', 'Phishing', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
216.239.90.19,IPv4,1601164800,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'dataplane.org', 'greensnow', 'malwarefilter_botnet', 'nuug.no', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Malicious', 'Malware', 'OS: ELF', 'OS: WIN', 'OSINT', 'Password Guessing', 'PasswordGuessing', 'Tor Anonymity', 'Tor Exit Node']",High,['US'],['North America (NA)'],"['BFSI', 'Government & LEA']","['Emotet', 'Mirai', 'Tor']",,False,"Tor, Mirai, Emotet"
23.129.64.146,IPv4,1623283200,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Adversary', 'Blacklist', 'Blocklist', 'BruteForce', 'Bruteforce', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,['US'],['North America (NA)'],['BFSI'],['Tor'],['Kinsing'],False,"Tor, Kinsing"
23.129.64.143,IPv4,1624406400,1778476278,100,"['CyberCure', 'Cyble Research Intelligence Labs', 'Dan.me', 'IPsum', 'Malware Patrol High Risk IPs', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'VirusTotal', 'blocklist.de', 'dataplane.org', 'malwarefilter_botnet', 'sblam', 'stamparm']","['Adversary', 'Blacklist', 'BlockOrFilterList', 'Blocklist', 'Botnet', 'BruteForce', 'Bruteforce', 'Linux', 'Malicious', 'Malware', 'Miner', 'MoneyLibra', 'OS: ELF', 'OS: WIN', 'OSINT', 'Phishing', 'Scam', 'SourceType', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode', 'Windows']",High,"['ES', 'FR', 'US']","['Europe & UK', 'North America (NA)']",,"['Cobalt Strike', 'Mirai', 'RDP', 'Tor']",['Kinsing'],False,"Mirai, Tor, RDP, Kinsing, Cobalt Strike"
23.129.64.178,IPv4,1632456101,1778476278,99,"['CyberCure', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'sblam', 'stamparm', 'threat_view_ip']","['BadIP', 'Blacklist', 'Blocklist', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node']",High,,,,['Tor'],,False,Tor
23.129.64.173,IPv4,1632528000,1778476278,99,"['CyberCure', 'Cyble Global Sensor Feed', 'Dan.me', 'IPsum', 'Malware Patrol Tor Exit Nodes', 'Open Source Intelligence Feed', 'Quentin McGaw qdm13', 'Talosintelligence', 'VirusTotal', 'blocklist.de', 'blocklist.net.ua', 'dataplane.org', 'sblam', 'stamparm', 'threat_view_ip']","['Blacklist', 'Blocklist', 'BruteForce', 'Malicious', 'Malware', 'OSINT', 'Phishing', 'Spam', 'Suspicious', 'Tor Anonymity', 'Tor Exit Node', 'TorExitNode']",High,,,,['Tor'],,False,Tor
